,기업명,주소,직급,기술스택,자격요건,우대사항,url,기업url,업종분류,사원수,연혁,기업형태,매출액,홈페이지,평균연봉
113,바티에이아이,서울 강남구 테헤란로2길 27 1116호,미들 (4~8년),"['AWS', 'Java', 'JavaScript', 'REST API', 'MSA']","['ㆍ5년 이상 Java(Spring framework) 개발 경험자 (혹은 그에 준하는 실력을 갖추신 분)', 'ㆍRESTful API에 대한 개발 경험이 있으신 분', 'ㆍ새로운 것을 배우고 습득하는데 두려움이 없는 분']","['[성향]', 'ㆍ끊임없는 연구와 신기술에 대한 욕구가 강한 분', 'ㆍ기억보다는 기록을 좋아하시는 분', 'ㆍ업무 효율화 또는 자동화에 대한 관심이 있으신 분', 'ㆍ구성원과 협업을 좋아하고 서로 간의 도움을 주실 수 있는 분', 'ㆍ긍정적인 업무 태도와 마인드', '', '[기술과 경험]', 'ㆍ스타트업 근무 경험자', 'ㆍB2B SaaS 서비스 또는 RPA 자동화 관련 경험이 있으신 분', 'ㆍMSA (MicroService Architecture), Event / Domain Driven Architecture 경험 및 지식', 'ㆍ데이터베이스 모델링 가능하신 분', 'ㆍ실시간 대규모 트래픽, 대용량 데이터 처리 경험자', 'ㆍAWS 등 클라우드 기반 서비스 인프라 설계 및 관리를 수행한 경험이 있으신 분', 'ㆍ자연어처리, 텍스트마이닝, 인공지능에 대한 경험이 있으신 분', 'ㆍNginx, Apache, Varnish, Redis, RabbitMQ, Kafka 등 다양한 오픈 소스 플랫폼 경험이 있으신 분', 'ㆍNext.js 프레임워크 경험이 있으신 분']",https://www.rallit.com/positions/1485/%EC%9E%90%EB%8F%99%ED%99%94-%EB%85%B8%EC%BD%94%EB%93%9C-%ED%88%B4-java-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EA%B2%BD%EB%A0%A5,https://bati.ai/,시스템ㆍ응용 소프트웨어 개발 및 공급업,8,1년 (2023년 설립),주식회사,-,-,"3,877만"
114,하이프로토콜,서울 성동구 광나루로 237 703호,미들 (4~8년),"['AWS', 'TypeScript', 'Express']","['이런 분과 함께 하고 싶어요', '', 'Typescript를 사용한 Express 프레임워크 기반 백엔드 개발 경험이 있으신 분', '', 'RDBMS에 대한 이해도가 준수하고 PostgreSQL 사용 경험이 있으신 분', '', 'AWS를 통한 인프라 및 CI/CD 프로세스를 구축한 경험이 있는 분', '', '블록체인 분야에 관심이 많고 스마트 컨트랙트를 연결해본 경험이 있는 분']","['이런 분이면 더 좋아요', '', 'AWS Lambda 서버리스 컴퓨팅 서비스를 사용해 서비스를 운영한 경험이 있으신 분', '', 'Redis 또는 Memcached와 같은 인메모리 데이터베이스를 통한 성능 개선 경험이 있으신 분', '', '유닛 테스트, 통합 테스트 코드 작성 경험이 있으신 분', '', 'WebSocket을 통한 실시간 서비스 구축 경험이 있으신 분', '', '코드 리뷰 등을 통해 개발 문화를 개선해나가고 싶으신 분', '', '자유롭게 의견이나 피드백을 주고받는 등 커뮤니케이션이 원활하신 분']",https://www.rallit.com/positions/2047/web3-%ED%81%AC%EB%A1%9C%EC%8A%A4%EC%B2%B4%EC%9D%B8-%ED%94%84%EB%A1%9C%ED%86%A0%EC%BD%9C-%EB%B0%B1%EC%97%94%EB%93%9C-%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B1%84%EC%9A%A9,https://www.plexus.app/,"컴퓨터 시스템 통합 자문, 구축 및 관리업",8,2년 (2022년 설립),기타 법인,-,-,-
115,픽소,서울 마포구 월드컵북로4길 77 3층 (ANT 빌딩),미들 (4~8년),"['AWS', 'Node.js', 'TypeScript', 'Webpack']","[' 픽소의 미션과 비전을 이해하고, 공감하실 수 있는 분', ' node.js 기반의 백엔드 직무 경험이 5년 이상 이신 분', ' typescript, Kotlin/Spring 개발 경험이 있으신 분', ' MSA 아키텍처 개발 경험이 있으신 분', ' CMS(Content Management System) 연동 개발 경험이 있으신 분', ' 난이도 높은 문제를 최적의 솔루션으로 해결하시는 것을 즐기시는 분', ' 다양한 직군의 팀원들과 원활한 커뮤니케이션과 협업이 가능하신 분', ' 개인의 성과보다 팀의 성과에 더 가치를 두시는 분', ' 글로벌 서비스 성공 경험을 주도적으로 만들어 가길 원하시는 분']","[' IT 스타트업에서 테크 리드 혹은 프로젝트 리딩의 경험이 있으신 분', ' 프로덕트 개발 full cycle에 대한 깊은 이해와 경험이 있으신분', ' 글로벌 서비스를 위한 인프라 아키텍처 설계, 개발 경험이 있으신 분', ' 아키텍쳐 변경에 따른 마이그레이션 경험이 있으신 분', ' Java/Kotlin, Spring Boot에 대한 이해와 프로젝트 수행 경험을 가지신 분', ' AWS 혹은 기타 클라우드 환경을 활용한 개발/운영 경험이 있으신 분']",https://www.rallit.com/positions/2279/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-5%EB%85%84-%EC%9D%B4%EC%83%81,https://www.pixo.co/,시스템ㆍ응용 소프트웨어 개발 및 공급업,22,6년 (2018년 설립),주식회사,"33억 1,408만",-,"4,539만"
116,지나인,서울 마포구 월드컵북로 21 풍성빌딩 6층,미들 (4~8년),"['AWS', 'PHP', 'Wordpress', 'DBMS/RDBMS']","[' 3년 이상 혹은 그에 준하는 백엔드 서비스 개발 및 운영 경험', ' AWS 및 퍼블릭 클라우드 서비스 사용/운영 경험', ' RDBMS 상에서 스키마 설계 및 서버 운영 경험', ' 하나 이상의 백엔드 언어에 대한 기본적인 이해 ', '', '', '지원 서류', ' 이력서', ' 포트폴리오 또는 경력기술서', ' 깃허브 링크, 링크드인 프로파일 (선택)']","[' Docker기반 서비스 개발 경험', ' 로그 시스템을 이용한 에러 감지 및 트러블 슈팅 경험', ' 코드 리뷰, 개발 블로그 등 함께 성장하는 문화를 중요하게 생각하시는 분']",https://www.rallit.com/positions/1132/ttmik-backend-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://talktomeinkorean.com/,광고 대행업,23,13년 (2011년 설립),주식회사,-,-,-
117,브리치,"서울 강남구 봉은사로18길 85 L1 브리치 (역삼동,아트리아빌딩)",미들 (4~8년),"['AWS', 'PHP', 'JavaScript', 'Python', 'Node.js']","[' PHP 유경험자', ' Modern PHP Programming, OOP에 대한 이해', ' Backend 프레임워크 CodeIgniter, Laravel 등 유경험자', ' Frontend 프레임워크 React JS, Vue JS, Angular JS 등 유경험자', ' Git 이슈트래커 등 협업경험']","[' 오픈소스 이용한 개발 경험 보유자', ' Rest API 개발 유경험자', ' 모바일/이커머스/o2o서비스에서 개발 경험', ' 대용량 데이터 시스템 처리 및 운영 경험자', ' 리눅스 플랫폼에서도 익숙하게 개발할 줄 아는 개발자', ' AWS 시스템 관리 경험이 있는 분', ' 사용자 통계 데이터 수집 및 분석 경험이 있는 분', ' Unit Test 에 대한 이해도가 높으신 분']",https://www.rallit.com/positions/506/%EB%B9%84%ED%94%8C%EB%A1%9C%EC%9A%B0-%EB%B0%B1%EC%97%94%EB%93%9C-%EC%84%9C%EB%B2%84-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://b-flow.co.kr/,통신 판매업,41,10년 (2014년 설립),주식회사,"131억 1,342만",-,"3,798만"
118,다이노즈,"서울 강남구 역삼로 180 마루180, 2층 A셀",경력무관,"['AWS', 'NestJS', 'Node.js']","[' 기술 Stack : [BE] Nest.js (Node.js)', '  참고 : [FE,Client] Flutter (+Firebase)', '  (DevOps) 기타  AWS (RDS, Codepipeline, ElasticBeanstalk)', ' API 설계 및 구현 경험']","[' 커뮤니티, SNS 웹/앱 서비스 운영/구현 경험 보유', ' Firebase 연동 경험 보유 (Auth, Storage, Dynamic links 등)', ' 스타트업 경험자']",https://www.rallit.com/positions/1115/%EC%9D%B8%EC%9E%AC%ED%92%80-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-nest-js-node-js,https://www.yugacrew.com/,포털 및 기타 인터넷 정보 매개 서비스업,5,2년 (2022년 설립),주식회사,-,-,"2,413만"
119,라텔앤드파트너즈,서울 중구 필동로 16 참그루빌딩 2층,시니어 (9년 이상),"['AWS', 'Python', 'Spring', 'Git', 'iOS']","[' MSSQL 사용 경력', ' 5년 이상의 DBA 경험', ' 데이터베이스 인덱스에 대한 이해', ' 데이터베이스 성능 분석 및 튜닝에 대한 경험']",[' ISMS 경험이 있는 분'],https://www.rallit.com/positions/1934/dba-%EA%B2%BD%EB%A0%A5,https://heyratel.com/,광고 대행업,29,4년 (2020년 설립),기타 법인,"33억 2,945만",-,"4,708만"
120,빅웨이브로보틱스,서울 강남구 역삼로 542 4층,미들 (4~8년),"['AWS', 'devops', 'React', 'Firebase', 'GitHub']","[' 웹 프론트엔드 개발 경험 5년 이상 또는 이에 준하는 실력을 가지고 계신 분', ' React 등 SPA 기반 프레임워크를 이용해 프로젝트를 진행한 경험이 있으신 분', ' FireBase 프로젝트 수행 이력 보유 또는 활용 가능하신 분', ' 개발 참여 Reference 및 포트폴리오 제출 필수']","[' 컴퓨터공학 전공 혹은 그에 준하는 전공 및 지식을 보유하신 분', ' Flutter 앱 개발 경험이 있으신 분', ' Server Side Rendering, REDIS 등 백엔드 개발 경험이 있으신 분', ' TypeScript와 같은 JS 정적 타이핑 언어 경험이 있으신 분', ' Jotai, Recoil 등 전역 상태관리 패턴을 사용한 경험이 있으신 분', ' 새로운 기술에 대한 도전과 경험을 공유하고 함께 성장하는 것을 즐기시는 분', ' 오픈소스 기반 웹, API 형태의 개발 경험이 충분히 있으신 분', ' MSA 기반 시스템 개발 경험']",https://www.rallit.com/positions/2052/%EB%A1%9C%EB%B4%87-%ED%86%B5%ED%95%A9-%EA%B4%80%EC%A0%9C-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-5%EB%85%84-%EC%9D%B4%EC%83%81,https://www.myrobotsolution.com/,시스템ㆍ응용 소프트웨어 개발 및 공급업,21,4년 (2020년 설립),주식회사,"8억 8,260만",-,"4,143만"
121,스플랩,서울 강남구 삼성로 507 4층 412호,주니어 (1~3년),"['AWS', 'Java', 'Kotlin', 'Spring Boot', 'JPA']","['이런 분을 찾습니다!', ' 2년 이상 또는 그에 준하는 Java/Spring 기반 백엔드 서비스 개발 및 유지 관리 경험을 가지신 분', ' SpringMVC와 서버사이드 렌더링 뷰 기술(Thymeleaf등)을 이용한 웹 애플리케이션 개발 경험이 있으신 분', ' HTML/CSS 및 자바스크립트 라이브러리를 활용해서 웹 페이지 작성해본 경험이 있으신 분', ' 단위 테스트 코드를 작성해서 코드를 검증하는 경험이 있으신 분', ' 서비스형 소프트웨어(SaaS)에 대한 이해도가 있는 분', ' RDBMS, NoSQL에 대한 이해도가 있으신 분', ' 단순히 주어진 문제를 해결하는 것이 아닌, 주도적으로 문제를 발견하고 분석해서 솔루션을 제안할 수 있으신 분']","['이런 분은 더욱 환영해요!', ' Kotlin 언어에 대한 이해와 Spring/JPA에서 사용방법을 이해하고 개발을 경험하신 분', ' 좋은 아키텍처와 간결한 코드에 관심이 있고 끊임없이 고민하는 분', ' 업무 로직을 도메인 오브젝트 모델로 작성하고 검증하는 개발 방법에 경험이 있으신 분', ' 프로덕트와 비스니스 관점에서 고객 지향적으로 생각하며 개발하는 분', ' 다양한 포지션의 동료들과 협업하여 공동의 목표를 달성하는 과정을 즐기는 분', ' 비즈니스에 대한 이해를 기반으로 기획을 포함한 개발 전과정에 참여 의지가 있는 분', '', '프로덕트 팀은 이렇게 일합니다', ' 1주일 단위로 스프린트를 진행합니다. 스프린트 시작을 위한 회의를 하고 스프린트가 끝날 때 회고를 통하여 발전하고 있습니다.', ' 효율적인 업무를 위해 이슈 관리는 지라(Jira), 커뮤니케이션은 슬랙(Slack), 문서 관리는 노션(Notion)과 컨플루언스(Confluence)를 사용하여 업무의 효율성을 향상시키고 있습니다.', ' 좋은 코드를 유지하기 위하여 코드를 리뷰하고 CI/CD를 활용하여 테스트부터 배포까지 자동화 합니다.']",https://www.rallit.com/positions/2297/backend-developer,https://join.umoh.io/kr,시스템ㆍ응용 소프트웨어 개발 및 공급업,1,2년 (2022년 설립),기타 법인,-,-,-
122,이너웨이브,서울 금천구 벚꽃로 298 1609호,미들 (4~8년),"['AWS', 'Java', 'SQL', 'JPA', 'ORM']","['▣ 경력 7년~15년 개발자', '▣ Java 언어 사용 가능하신분', '▣ 스프링 프레임워크 사용 가능하신분', '▣ 데이터베이스에 대한 이해 / SQL 사용 가능하신 분', '▣ 신규 기술에 습득에 대해 두려움이 없으신 분']","['▣ 마이크로서비스에 대한 이해 / 개발 가능하신 분', '▣ JPA(ORM) 기반 개발 가능하신분', '▣ 쉘 스크립트 개발 가능하신분']",https://www.rallit.com/positions/1426/%EA%B2%BD%EB%A0%A5%EA%B0%9C%EB%B0%9C%EC%9E%90-%EB%B0%B1%EC%97%94%EB%93%9C,https://www.innerwave.co.kr/,시스템ㆍ응용 소프트웨어 개발 및 공급업,31,17년 (2007년 설립),기타 법인,"25억 4,584만",-,"4,729만"
123,원더베리,서울 도봉구 마들로13길 84 209호,미들 (4~8년),"['AWS', 'Google Cloud Platform', 'Azure']","[' 1년 이상 유관 분야 개발 경험이 있으신 분', ' 언어와 무관하게 하나의 언어에 대한 높은 이해도가 있으신 분', ' Node.js 기반 프레임워크로 개발 경험이 있으신 분', ' Docker를 사용한 개발 경험이 있으신 분', ' 클라우드 환경에 대한 이해(AWS, GCP, Azure 등)가 있으신 분', ' REST API 또는 GraphQL에 대한 이해가 있으신 분', ' 버전 관리 도구(Git)를 능숙하게 사용하시는 분']","[' Kubernetes 사용 경험이 있으신 분', ' CI/CD 파이프라인 구축 경험이 있으신 분']",https://www.rallit.com/positions/385/%EB%8D%B0%EB%B8%8C%EC%98%B5%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4,https://www.wondervari.com/,포털 및 기타 인터넷 정보 매개 서비스업,4,5년 (2019년 설립),주식회사,-,-,"3,252만"
124,피클플러스,서울 중구 한강대로 416 서울스퀘어,주니어 (1~3년),"['AWS', 'Django', 'MySQL', 'PostgreSQL', 'Git']","[' Django 기반의 실무 백엔드 개발 경험이 있으신 분', ' MySQL, PostgreSQL 등의 RDBMS 사용과 설계 경험이 있으신 분', ' HTTP 통신에 대한 기본적인 이해와 RESTful API 개발 경험이 있으신 분', ' Git 버전관리 시스템에 대한 이해와 사용 경험이 있으신 분', ' 타 직군과의 협업 및 커뮤니케이션이 원활한 분']","[' AWS의 ECS, EKS를 이용한 배포 및 운영 경험', ' Redis, MongoDB를 이용한 개발과 사용 경험', ' 빌드, 테스트, 배포 자동화 구축 경험', ' 모니터링 시스템을 이용한 장애 탐지와 해결 경험', ' 글로벌 플랫폼 개발 및 국제화 경험']",https://www.rallit.com/positions/2175/%EB%B0%B1%EC%97%94%EB%93%9C-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-python,https://pickle.plus/,컴퓨터 프로그래밍 서비스업,5,4년 (2020년 설립),주식회사,-,-,"5,589만"
125,라텔앤드파트너즈,서울 중구 필동로 16 참그루빌딩 2층,미들 (4~8년),"['AWS', 'Python', 'Spring', 'Git', 'iOS']","[' 개발 경력 4년 이상', ' Java 기반 Spring Framework, RDBMS(MSSQL 등)를 이용한 개발 경험자', ' 원활한 커뮤니케이션 및 협업 능력을 가지신 분', ' 성장하고자 하는 의지와 욕구가 강력한 분', ' 해외 여행에 결격 사유가 없는 자']","[' 테스트 코드 작성 및 코드 리뷰에 적극적인 분', ' 서비스 운영 및 지속적인 구조 개선을 위해 노력하는 분', ' JPA, Hibernate 등 ORM 경험이 있는 분']",https://www.rallit.com/positions/1935/java-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-4%EB%85%84-%EC%9D%B4%EC%83%81,https://heyratel.com/,광고 대행업,29,4년 (2020년 설립),기타 법인,"33억 2,945만",-,"4,708만"
126,인텔렉투스,서울 서초구 남부순환로350길 19-26 3층,경력무관,"['AWS', 'TypeScript', '아키텍처']","[' 1+년 Data Platform 개발 또는 Data Engineering 관련 프로젝트 경험이 있으신 분', ' 실무에서 사용 가능한 프로그래밍(API 개발) 기술을 보유하신 분 (JAVA, Python, Typescript 등)', ' 웹 환경에서 MVP 수준의 웹 클라이언트부터 서버 API 까지 개발이 가능하신 분', ' 클라우드 네이티브 어플리케이션 개발 및 테스트 주도 개발 방법론에 대한 이해와 도전 의지가 있으신 분', ' 해외 출장 및 근무에 결격 사유 없으신 분']","[' 3+년 데이터 분석 관련 프로젝트 경험이 있으신 분', ' Data Warehouse 및 Data Lake에 대한 실무 경험이 있으신 분', ' 일정 규모 이상의 Production 환경 소프트웨어 시스템의 데이터 ETL 구축 및 운영 경험이 있으신 분', ' SRE(Site Reliability Engineering) 관련 경험이나 이해가 있으신 분', ' 검색 엔진 개발 혹은 최적화에 대한 실무 경험이 있으신 분', ' AWS and/or GCP, Azure 의 데이터 분석 서비스에 대한 실무 경험이 있으신 분', ' 외국어로 업무 진행이 가능한 분(영어)']",https://www.rallit.com/positions/2036/backend-api-sw-engineer,https://intellectus.co.kr/,시스템ㆍ응용 소프트웨어 개발 및 공급업,9,4년 (2020년 설립),주식회사,-,-,"5,469만"
127,21세기전파상,서울 서초구 강남대로53길 8 6층 2호,시니어 (9년 이상),"['AWS', 'Git', 'Github', 'MySQL', 'SQL', 'React']","[' Git 사용 및 전반적인 소스 CI/CD 경험자', ' Node.js express Nest.js Framework 개발 경험이 있으신 분 ', ' RESTful API구축 및 설계 경험이 있으신 분', ' 외부 rest api 연동 및 Oauth2 기본 개념을 가지고 있으신 분 ', ' CentOS 및 클라우드 컴퓨팅 서버(AWS, NCP)관련한 지식이 있으신 분']","[' 백엔드 실무 경험 3년 이상', ' 로드 밸런싱 및 서버 부하 조절 경험이 있으신 분', ' 커머스 또는 O2O 개발 경험이 있으신 분', ' 풀스택 개발이 가능하신 분', ' 초기 스타트업에서 주도적인 역할을 담당하였거나 창업 경험이 있으신 분']",https://www.rallit.com/positions/678/%EC%8B%9C%EB%8B%88%EC%96%B4-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://www.21market.kr/,그 외 기타 정보 서비스업,10,4년 (2020년 설립),주식회사,"2,498만",-,"4,992만"
128,지냄,부산 해운대구 달맞이길 30 3층 3041호,미들 (4~8년),"['AWS', 'Node.js', 'TypeScript', 'PostgreSQL']","[' 백엔드 개발 실무 경력 4년 이상이거나 그에 준하는 역량을 보유하신 분', ' Node.js를 이용한 백엔드 개발 경험이 있으신 분', ' TypeORM, Prisma, Sequelize 등 ORM을 활용한 개발 경험이 있으신 분', ' Restful API 개발 및 설계를 해보신 분', '', '[요구 기술 스택입니다👌]', 'Node.js, Nest.js', 'TypeScript', 'PostgreSQL, MySQL', 'Redls', 'TypeORM', 'Docker', 'AWS', 'Git / Github Action (CI/CD)', 'Swagger', 'Jest, Mocha', 'Websotrm, Datagrip']","[' 보여주실만한 Github Repository가 있으신 분', '  Nest.js 개발 경험이 있으신 분', '  DevOps, Docker, KBS 등에 관심이 많으신 분', '  테스트 코드 및 배포 자동화(CI/CD) 작성 경험이 있으신 분', '  리팩토링과 코드 리뷰를 즐겨 하시는 분']",https://www.rallit.com/positions/2240/%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90,https://www.jienem.com/,포털 및 기타 인터넷 정보 매개 서비스업,21,9년 (2015년 설립),주식회사,"11억 5,772만",-,"3,679만"
